title,artist,album,isrc,platform,trackId,duration,addedDate,addedBy,url
"Tengo un Amor","Toby Love","Mis Favoritas",USSD10604204,spotify,5q9ZLBQHuaQd8juV2MtYzc,260s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5q9ZLBQHuaQd8juV2MtYzc
"Todo Mi Amor Eres Tu (I Just Can't Stop Loving You)","Toby Love","Todo Mi Amor Eres Tu (I Just Can't Stop Loving You)",NLC281300019,spotify,0f2235kBjm2mhuzsnQOfcm,215s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0f2235kBjm2mhuzsnQOfcm
"Buscando una Nena","Toby Love","Amor Total",US7YG1300158,spotify,2wJsPYnXI6bhMXYYYrUHK8,204s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2wJsPYnXI6bhMXYYYrUHK8
"Y Eres Tan Bella","Henry Santos","Y Eres Tan Bella - Single",USUYG1078611,spotify,373oi6CICmqATOKthm0Ae7,214s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/373oi6CICmqATOKthm0Ae7
"Besame Siempre","Henry Santos","My Way",USUYG1078604,spotify,4bUmySumAQCHXmULqwNU38,242s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4bUmySumAQCHXmULqwNU38
"Poquito A Poquito","Henry Santos","Introducing Henry Santos",USUYG1078550,spotify,1mXCNnrjFB6mIbmqhWyb30,223s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1mXCNnrjFB6mIbmqhWyb30
"Quédate - Deluxe","Henry Santos","Henry the Third (Deluxe)",USUYG1097217,spotify,7dKhjCBOehngrCb8xbGGJ9,242s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7dKhjCBOehngrCb8xbGGJ9
"Noche de Pasion","Frank Reyes","Noche de Pasión",QM6N21552857,spotify,7k5Gcm4ddUQ2OWyhqBBA4y,256s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7k5Gcm4ddUQ2OWyhqBBA4y
"Como Sanar","Frank Reyes","Latin Hits 2016 Club Edition - 65 Latin Music Hits (Salsa, Bachata, Dembow, Merengue, Reggaeton, Urbano, Timba, Cubaton Kuduro, Latin Fitness)",ITF251500071,spotify,4LX5M9Gf4qz4TvIFr5PLnj,242s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4LX5M9Gf4qz4TvIFr5PLnj
"24 Horas","Frank Reyes","Bachata Summer 2013 (18 Bachata Hits)",ITF251200115,spotify,56cw3FXzQ1tvnYkcanCAml,228s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/56cw3FXzQ1tvnYkcanCAml
"Sin Tí Moriría","Domenic Marte",Intimamente,US3Z40406006,spotify,4BJPil4Mmx7YV1V7qbJUZ4,201s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4BJPil4Mmx7YV1V7qbJUZ4
"Necesito Que Vuelva","Domenic Marte","Deseos De Amarte",US3Z40700321,spotify,1k3xhdrJnTNMuLiKjHRtb3,223s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1k3xhdrJnTNMuLiKjHRtb3
"You Will Remember Me","Domenic Marte","Bachata For Lovers",US3Z41501257,spotify,25ilXxkq1y31Mm8zge0rdb,243s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/25ilXxkq1y31Mm8zge0rdb
"Con Los Ojos Cerrados","Domenic Marte","Deseos De Amarte",US3Z40700319,spotify,2vMcCFKv85p0AC6OzaseML,223s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2vMcCFKv85p0AC6OzaseML
"Darte un Beso","Prince Royce","Soy el Mismo",USSD11300195,spotify,6cJLfIqwh0tCKRjYM3WpZ5,207s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6cJLfIqwh0tCKRjYM3WpZ5
"Soy el Mismo","Prince Royce","Soy el Mismo",USSD11300253,spotify,56z1fafH2YkIUk0XqzM3Ll,223s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/56z1fafH2YkIUk0XqzM3Ll
Incondicional,"Prince Royce","Phase II",ITF251200053,spotify,2Oi5VRRp0GXspnjrO24VZv,208s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2Oi5VRRp0GXspnjrO24VZv
"Te Me Vas","Prince Royce","Phase II",US7YG1200094,spotify,2tuiJ9cb5kBLYTRZIWf3pl,199s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2tuiJ9cb5kBLYTRZIWf3pl
"Corazon Sin Cara","Prince Royce","Prince Royce",DEBL61038818,spotify,3ZI4Ze7HYSsjzgd7bj5Vzi,212s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3ZI4Ze7HYSsjzgd7bj5Vzi
Nada,"Prince Royce","Soy el Mismo",USSD11300179,spotify,6QNMVoRnBRjasxwAynNZPN,242s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6QNMVoRnBRjasxwAynNZPN
"El Amor que Perdimos","Prince Royce","Prince Royce",ES7511028606,spotify,6vwlCOJVe6QbGogBQKSNmU,247s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6vwlCOJVe6QbGogBQKSNmU
"Que Cosas Tiene El Amor (feat. Prince Royce)","Anthony Santos, Prince Royce","Que Cosas Tiene El Amor (feat. Prince Royce)",TCACE1568489,spotify,1sRLHqXAohDI070tWU6QIS,259s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1sRLHqXAohDI070tWU6QIS
Soberbio,"Romeo Santos","Fórmula Vol. 1 (Deluxe Edition)",USSD11100316,spotify,6hV6EpITzeBa1mzq5tvqpj,242s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6hV6EpITzeBa1mzq5tvqpj
"Llévame Contigo","Romeo Santos","Fórmula Vol. 1",USSD11100313,spotify,5bK3dAjOf0yLFVLalwX54q,226s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5bK3dAjOf0yLFVLalwX54q
"7 Días","Romeo Santos","Fórmula, Vol. 2 (Deluxe Edition)",USSD11300461,spotify,3sTVMGhTdyyLM67WyYhYMB,253s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3sTVMGhTdyyLM67WyYhYMB
"La Diabla","Romeo Santos","Fórmula Vol. 1 (Deluxe Edition)",USSD11100311,spotify,252UPuQsncbBFhTrx4Ytcc,239s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/252UPuQsncbBFhTrx4Ytcc
Amigo,"Romeo Santos","Fórmula, Vol. 2 (Deluxe Edition)",USSD11300462,spotify,4n82bvvKnaCSbM0pXWbR1S,232s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4n82bvvKnaCSbM0pXWbR1S
"Debate De 4","Romeo Santos, Anthony Santos, Luis Vargas, Raulin Rodriguez","Fórmula Vol. 1 (Deluxe Edition)",USSD11100318,spotify,1dZe54pxTPI1XsISVTR6ns,279s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1dZe54pxTPI1XsISVTR6ns
"Odio (feat. Drake)","Romeo Santos, Drake","Fórmula, Vol. 2 (Deluxe Edition)",USSD11300465,spotify,1iLv1ieT9BZ3qsti9yTCnG,225s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1iLv1ieT9BZ3qsti9yTCnG
"Promise (feat. Usher)","Romeo Santos, USHER","Fórmula Vol. 1 (Deluxe Edition)",USSD11100255,spotify,0jr6tT2vc4cIFPHb6wufG3,252s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0jr6tT2vc4cIFPHb6wufG3
"Dile al Amor",Aventura,"The Last",US83W0970003,spotify,2Bhmj4XK33InfhqKPxcJ1v,229s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2Bhmj4XK33InfhqKPxcJ1v
"Un Beso",Aventura,"God's Project",US83W0500034,spotify,1SaEt8dwTuLDzenUu5BqI6,263s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1SaEt8dwTuLDzenUu5BqI6
"Cuando Volveras",Aventura,"Generation Next",US83W0500041,spotify,7vXKZJy7buchKnncu1meOh,211s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7vXKZJy7buchKnncu1meOh
"Por un Segundo",Aventura,"The Last",US83W0970000,spotify,2MioxSroS0g1mi24LLfcnq,255s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2MioxSroS0g1mi24LLfcnq
"Mi Corazoncito",Aventura,"K.O.B. Live",US83W0600232,spotify,5I76YtdZkFQReVgKppRd78,234s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5I76YtdZkFQReVgKppRd78
"El Malo",Aventura,"The Last",US83W0970002,spotify,217bRMES4HVbPdUe8l8ECN,239s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/217bRMES4HVbPdUe8l8ECN
"El Perdedor",Aventura,"K.O.B. Live",US83W0601254,spotify,27ze5t5tIDPlVits0KRbxT,215s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/27ze5t5tIDPlVits0KRbxT
Obsesion,"Aventura, Judy Santos","We Broke The Rules",US83W0500074,spotify,65H6t1WQBim6q93yM8fEwn,255s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/65H6t1WQBim6q93yM8fEwn
"Secreto de Amor","Charlie Zaa","Mi Mejor Regalo",USSD11500276,spotify,5jAMpEOfRJ5mxG0OO7VtHO,220s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5jAMpEOfRJ5mxG0OO7VtHO
"Llévame Hasta La Luna","Solo 2","Bachata 2016 (30 Bachata Hits - Urbana y Romantica)",ITF251500065,spotify,1tlGbWraLYkqakCyX24gmM,214s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1tlGbWraLYkqakCyX24gmM
"El Culpable Fui Yo","Sencillamente Joe","Mi Realidad",TCABZ1479307,spotify,2zusQvFGN4mBQGBk844x9p,266s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2zusQvFGN4mBQGBk844x9p
"Mi Ultima Letra","Angeles De La Bachata","BACHATA (The Hits 2012)",CH9181100006,spotify,4fZlyc9VIb03DfzRJirtbX,242s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4fZlyc9VIb03DfzRJirtbX
"La Pesadilla",Evidence,"El Retorno",ITJ851300106,spotify,6DOjYzKE2TF23bXmSFHE4C,227s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6DOjYzKE2TF23bXmSFHE4C
"Cómo Duele el Silencio","Leslie Grace","Lloviendo Estrellas",USSD11500070,spotify,5bR1gajTcG5RlqZE7404O0,232s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5bR1gajTcG5RlqZE7404O0
"Cuanto Duele","Carlos y Alejandra","La Mega Mezcla",FR6V80047436,spotify,5UTujHxXxLJmQoYvYdsv58,213s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5UTujHxXxLJmQoYvYdsv58
"Amándote (feat. Jandy Feliz)","Anna Carina, Jandy Feliz","Amándote (feat. Jandy Feliz)",PEAC11301002,spotify,1mBIqVjkkrNsbR2qh9kfzS,203s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1mBIqVjkkrNsbR2qh9kfzS
"No Es una Novela","Monchy & Alexandra","Exitos Y Mas",US3Z40500597,spotify,6PqaUk1aS7KXHXBr8iELKb,221s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6PqaUk1aS7KXHXBr8iELKb
"Me Enamoré de Ti - Bachata Version",Chayanne,"Sólo Bachata",USSD10900890,spotify,4jDPKUZmK1rjD5ROETYET6,213s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4jDPKUZmK1rjD5ROETYET6
"Todo De Mi","Trio Mi Amorch","Todo De Mi",TCABZ1400233,spotify,5H4DE3gmyYogcTjWlzkOAh,271s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5H4DE3gmyYogcTjWlzkOAh
"En Tu Cumpleaños","Daniel Santacruz","Lo Dice la Gente",USJ3V1410004,spotify,5QzbcDE7jgOSNuuM0Dq3qV,250s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5QzbcDE7jgOSNuuM0Dq3qV
"Vagabundo, Borracho y Loco","Kiko Rodriguez","Lo Mejor De Lo Mejor",USA371016508,spotify,1O2fScskNkmR91eEXvrcrv,269s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1O2fScskNkmR91eEXvrcrv
"Que Bien Lo Hiciste","Joe Veras","Carta De Verano",US3Z40407298,spotify,2UXQ9QDLXOtdD9TtAjuow9,257s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2UXQ9QDLXOtdD9TtAjuow9
"Me Enamoré","Anthony Santos","La Batalla",USPR79301344,spotify,6gRe9kkmtjMLhQCxWBB3EA,337s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6gRe9kkmtjMLhQCxWBB3EA
"Siento Que Te Quiero","Zacarias Ferreira","Lo Mejor De Lo Mejor",USA371015827,spotify,3MNc65D2Eh3dxu61nFSZJT,302s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3MNc65D2Eh3dxu61nFSZJT
Nereyda,"Raulin Rodriguez","Regresa Amor",USPR79301487,spotify,4GqF1OeM18jaUiCs56JR5s,296s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4GqF1OeM18jaUiCs56JR5s
Asesina,"Juan Bautista",Asesina!,USQL80800286,spotify,0giyMOgXaL8oiqjp77aMPG,164s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0giyMOgXaL8oiqjp77aMPG
"Antología De Caricias","Anthony Santos","La Batalla",USPR79301347,spotify,2jEgfmOjkzmdI8FFqNHrrf,237s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2jEgfmOjkzmdI8FFqNHrrf
"Diez Segundos (feat. Yenddi)","Zacarias Ferreira, Yenddi","Diez Segundos (feat. Yenddi)",TCACJ1582538,spotify,1akJ4qAbNru6K5v50PuiQI,256s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1akJ4qAbNru6K5v50PuiQI
"Vete, Aléjate De Mí (Bachata)","Bachata Klan","Bachata Hits",GTA010806285,spotify,4koixXFAyoOpd2XqNwn1ez,278s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4koixXFAyoOpd2XqNwn1ez
"Si Tu Estuvieras (Bachata)","Bachata Klan","Bachata Hits",GTA010806283,spotify,1ebtYyRULlVda0X4sbcrFz,233s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1ebtYyRULlVda0X4sbcrFz
"Intentalo Tu","Joe Veras",1,US3Z41500175,spotify,7x8AAj7x8SEIoaXcazk8fZ,245s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7x8AAj7x8SEIoaXcazk8fZ
"¿Dónde estará esa mujer?","Joan Soriano","La Familia Soriano",USH8Q1100901,spotify,4xCTQOKjya38mafqY9xto6,277s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4xCTQOKjya38mafqY9xto6
"Me Enamoro","Anthony Santos","Me Enamoro",TCABO1328988,spotify,6euDBuLIZBxCkVtp4nDaH2,258s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6euDBuLIZBxCkVtp4nDaH2
"De Ti Me Separo","Luis Vargas","El Tomate",USQL81000159,spotify,2bLizFLsjstWJiyMMLQwgN,221s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2bLizFLsjstWJiyMMLQwgN
"Corazón Culpable","Anthony Santos","Aqui Esta La Bachata, Vol. 2: Con Sus Interpretes Originales",USPR79501725,spotify,198HWHhymECcoWD5udzWzH,361s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/198HWHhymECcoWD5udzWzH
"Voy Pa 'lla","Anthony Santos","La Chupadera",USPR79201259,spotify,7ziYzhR5nL81mx1dEUmXEW,221s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7ziYzhR5nL81mx1dEUmXEW
"Esta Noche","Raulin Rodriguez","Escenas De Amor",ITF251300092,spotify,38cozIrW3CWUOmg2G5J6qa,283s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/38cozIrW3CWUOmg2G5J6qa
"Ay Amor","Zacarias Ferreira","Bachata De Amor Vol. 4",US3Z40600483,spotify,1TRlc01C2pcvM3efBPkgsy,268s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1TRlc01C2pcvM3efBPkgsy
"Novia Mia","Zacarias Ferreira","Novia Mia",QM6N21557808,spotify,2Kt4Yg4WV39N7RowLoqnGU,185s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2Kt4Yg4WV39N7RowLoqnGU
"La Mejor de Todas","Zacarias Ferreira","Si Pudiera",QM6N21579464,spotify,7p4lUa9lpMLACK9cGR7BFo,220s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7p4lUa9lpMLACK9cGR7BFo
"El profesor","Elvis Martinez","La Soga Soundtrack",US83W0500086,spotify,4rJ54g9mwgfEqJSp9Yjufd,220s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4rJ54g9mwgfEqJSp9Yjufd
Margarita,"Raulin Rodriguez","Una Mujer Como Tú",USPR79301371,spotify,6QwL6Z4bfjsuWgZJw6Gazp,207s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6QwL6Z4bfjsuWgZJw6Gazp
Adoro,"Reynol Sosa","Bachatazos 2002 (Pero... Con Clase)",DOA111500583,spotify,1uGchD8b16jqiR8TvB5B2z,266s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1uGchD8b16jqiR8TvB5B2z
"Mi Morenita","Los Aventureros","Bachatas Con Alma",PEMG99306009,spotify,7aZVG1f9KaeoqIsyX5NL53,200s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7aZVG1f9KaeoqIsyX5NL53
"Una Mujer Como Tú","Los Aventureros","Bachatas Con Alma",PEMG99306002,spotify,5goo7oQRQ8JiPZxgsqtKP2,202s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5goo7oQRQ8JiPZxgsqtKP2
"La Morena Mía","Los Aventureros","Bachatas Con Alma",PEMG99306004,spotify,7zXJDDM1JGKAbtluNNZt5P,195s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7zXJDDM1JGKAbtluNNZt5P
"¿Qué pasará mañana?","Joan Soriano","El Duque de la Bachata",USH8Q0900510,spotify,0spqV9QRInE1oUbd48Wv9i,272s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0spqV9QRInE1oUbd48Wv9i
"Su lado de cama","Joan Soriano","El Duque de la Bachata",USH8Q0900503,spotify,1QGFdWcjw6mX8QkEY0T2f8,295s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1QGFdWcjw6mX8QkEY0T2f8
"Te Alejaste de Mí","Joan Soriano","El Duque de la Bachata",DOA111500119,spotify,4pprDOpEujxf4ZRYf9Yw5O,197s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4pprDOpEujxf4ZRYf9Yw5O
"Vengo de lejos","Joan Soriano","La Familia Soriano",USH8Q1100903,spotify,6WJa5Un7R0NqC7iZSsJyvl,240s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6WJa5Un7R0NqC7iZSsJyvl
"Nada de Nada","Frank Reyes","Tranquilo y Tropical",US3Z41400456,spotify,3p0oJlu2EhSDSfk3jOxmE4,247s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3p0oJlu2EhSDSfk3jOxmE4
"Vete y Aléjate de Mí","Anthony Santos",Vete,DOA111500190,spotify,4MYd0e3RzWjjHaW7czGlZ4,277s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4MYd0e3RzWjjHaW7czGlZ4
Creiste,"Anthony Santos","Bachata 2016 (30 Bachata Hits - Urbana y Romantica)",ITF251300193,spotify,5LfR0mNbojFipEGThex4CJ,256s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5LfR0mNbojFipEGThex4CJ
"Pégame Tu Vicio","Anthony Santos",Enamorado,USPR70000014,spotify,55VkPG0F93r4gYkYXBetfE,373s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/55VkPG0F93r4gYkYXBetfE
"Intentalo Tu","Joe Veras","Carta De Verano",US3Z40407290,spotify,2UFQi6Zr1yeaaUaUmbw4ZI,245s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2UFQi6Zr1yeaaUaUmbw4ZI
"Amiga Veneno","Zacarias Ferreira","Novia Mia",QM6N21557815,spotify,7p2pUy9QCU6dJk7T6ceiah,328s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7p2pUy9QCU6dJk7T6ceiah
"Todo por tu amor","Grupo Rush","Bachata Pal Pueblo Vol 3",QM6MZ1510086,spotify,7usDIsb9MQkpoxzYrSjBJQ,199s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7usDIsb9MQkpoxzYrSjBJQ
"Todo Por Tu Amor","Grupo Rush","We on Fire",US3Z40800570,spotify,69ZEOHottfQxtH5pLGZTAp,197s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/69ZEOHottfQxtH5pLGZTAp
"Solo Tu (feat. Maykel)","Jeyro, MAYKEL","Solo Tu (feat. Maykel)",TCACZ1705182,spotify,1Aa6TnsLgJgStDp2RPa9Nc,215s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1Aa6TnsLgJgStDp2RPa9Nc
"No Dejo De Amarte","Karlos Rosé","No Dejo De Amarte",USUM71615207,spotify,1ghiHzeGdIKleC9l1KvT6S,251s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1ghiHzeGdIKleC9l1KvT6S
"Playa Fo Sho (feat. Magic Juan)","Toby Love, Magic Juan","Toby Love Reloaded",USSD10704477,spotify,7KmjVSY2uK8pVztRbTSS37,199s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7KmjVSY2uK8pVztRbTSS37
Imitadora,"Romeo Santos",Imitadora,USSD11700288,spotify,19CAKZdXVNyZrfmF60RAj3,234s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/19CAKZdXVNyZrfmF60RAj3
"Dile la Verdad (feat. Luis Vargas)","Bachata Heightz, Luis Vargas","Dile la Verdad (feat. Luis Vargas)",TCADA1704937,spotify,5zQBme23c6W7UxkIxpVeoy,225s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5zQBme23c6W7UxkIxpVeoy
"Dos Locos","Monchy & Alexandra","Exitos Y Mas",US3Z40407598,spotify,1ePEbbeWx3scydfir7HBcq,247s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1ePEbbeWx3scydfir7HBcq
"La Primera Vez",Esme,"La Primera Vez",USCGJ1774450,spotify,1AoqSmaDwrMPCp3uizOagF,243s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1AoqSmaDwrMPCp3uizOagF
"Traicionera - Bachata Radio Edit","Grupo Extra","Traicionera (Bachata Radio Edit)",CH9181700070,spotify,1O0bPqavv3jS2NffplRMi1,207s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1O0bPqavv3jS2NffplRMi1
"Te Necesito","Prince Royce","FIVE (Deluxe Edition)",USSD11600444,spotify,0w3tfFeIEciVlOyxWQMR9G,247s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0w3tfFeIEciVlOyxWQMR9G
"No Te Olvides","Prince Royce","FIVE (Deluxe Edition)",USSD11600435,spotify,4tF8ZCDo92W00AdrEBz1KS,231s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4tF8ZCDo92W00AdrEBz1KS
"Volvieron a Darme las 6","Grupo Extra, Daniel Santacruz","Colores (Bachata Is Taking Over!)",CH9181700187,spotify,6XBhB6lKrqeAnKn4CB0sVz,251s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6XBhB6lKrqeAnKn4CB0sVz
"Esta Noche","Grupo Extra","Colores (Bachata Is Taking Over!)",CH9181700188,spotify,3binocFs2uBFGSlOeOmYsB,258s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3binocFs2uBFGSlOeOmYsB
"Cuanto Duele","Grupo Extra, Bachata Heightz","Colores (Bachata Is Taking Over!)",CH9181700189,spotify,31urThFC0ijtXdenpPp2f3,264s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/31urThFC0ijtXdenpPp2f3
"Amor Prohibido","Prince Royce","FIVE (Deluxe Edition)",USSD11600441,spotify,6BEegAev4N2O6arBbXgtdd,249s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6BEegAev4N2O6arBbXgtdd
Asalto,"Prince Royce","FIVE (Deluxe Edition)",USSD11600439,spotify,1o5xQ4v5K9RqsU5xVbkDY6,189s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1o5xQ4v5K9RqsU5xVbkDY6
Atrapados,"Salva Ortega",Atrapados,TCACW1753737,spotify,2BZosoUU2KMDw9UcXUw7Vv,247s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2BZosoUU2KMDw9UcXUw7Vv
"Sobredosis (feat. Ozuna)","Romeo Santos, Ozuna",Golden,USSD11700341,spotify,1WbXIpiGBJkCiv3hn40iPB,198s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1WbXIpiGBJkCiv3hn40iPB
"El Amigo (feat. Julio Iglesias)","Romeo Santos, Julio Iglesias",Golden,USSD11700319,spotify,2ntlfmdvEAuMx5eDXypV4a,214s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2ntlfmdvEAuMx5eDXypV4a
"Ay Bendito","Romeo Santos",Golden,USSD11700317,spotify,4crny1jvLYQ6JZ4IevcxSs,214s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4crny1jvLYQ6JZ4IevcxSs
"Frío, Frío - En Vivo Estadio Olímpico De República Dominicana/2012","Juan Luis Guerra 4.40, Romeo Santos","Frío, Frío (En Vivo Estadio Olímpico De República Dominicana)",USEL11200150,spotify,2j5dy9SzXdQ71Y2jgtiFAJ,236s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2j5dy9SzXdQ71Y2jgtiFAJ
"Contando Minutos","Daniel Santacruz, Dani J","Contando Minutos",USEWG1714100,spotify,64WDNSCm5ZljHQikDj8tnC,232s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/64WDNSCm5ZljHQikDj8tnC
"Guys My Age","Hey Violet","Aries Energy",USUG11600812,spotify,6527SmadBrjafCBikbRY92,214s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6527SmadBrjafCBikbRY92
"Usted Se Me Llevo la Vida","Alexandre Pires","É Por Amor",BRBMG0100214,spotify,1wx6JALNy9KXwndVziEUKw,273s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1wx6JALNy9KXwndVziEUKw
Attention,"Charlie Puth",Voicenotes,USAT21700928,spotify,5cF0dROlMOK5uNZtivgu50,209s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50
"Bachata Rosa","Natalie Cole, Juan Luis Guerra 4.40","Natalie Cole En Español",USUM71306181,spotify,77AzAvK1ztYLDrHPt8Lv0f,242s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/77AzAvK1ztYLDrHPt8Lv0f
Perjurio,"Romeo Santos",Golden,USSD11700311,spotify,5Cgdd7ieR7DvInsOm9f9Ce,214s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5Cgdd7ieR7DvInsOm9f9Ce
"Es Amor","Grupo Extra","Es Amor",CH9181600061,spotify,4nKC9olN0RGMu4ktRQkKUc,230s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4nKC9olN0RGMu4ktRQkKUc
"La Misma Mentira","Mr. Don","This Is My Time",QZ5AB1641575,spotify,6wwRmRSc9OP9RdovSj7CZi,228s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6wwRmRSc9OP9RdovSj7CZi
